date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tier,outcome_home,elo_home,elo_away,elo_diff
2001-05-22,Haiti,Martinique,5.0,0.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,3,1.0,1552.1254423525183,1546.501734405879,5.6237079466393425
2001-05-23,Costa Rica,Belize,4.0,0.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,1.0,1571.8116646236017,1450.2402368673756,121.57142775622606
2001-05-23,El Salvador,Nicaragua,3.0,0.0,UNCAF Cup,Puerto Cortés,Honduras,True,3,1.0,1544.2024411938723,1403.9990910314395,140.2033501624328
2001-05-23,Honduras,Panama,1.0,2.0,UNCAF Cup,San Pedro Sula,Honduras,False,3,0.0,1653.7790070062074,1453.7441414103441,200.03486559586327
2001-05-24,Martinique,Cuba,1.0,0.0,CFU Caribbean Cup,Arima,Trinidad and Tobago,True,3,1.0,1526.8254327891304,1554.15227285025,-27.326840061119583
2001-05-25,Trinidad and Tobago,Haiti,3.0,0.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,3,1.0,1615.042101679792,1571.8017439692667,43.24035771052536
2001-05-25,South Korea,Cameroon,0.0,0.0,Friendly,Suwon,South Korea,False,4,0.5,1644.4402137831564,1651.30636303953,-6.8661492563735465
2001-05-25,Honduras,Nicaragua,10.0,2.0,UNCAF Cup,Tegucigalpa,Honduras,False,3,1.0,1638.583335820729,1393.201098629513,245.38223719121606
2001-05-25,Oman,Syria,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,2,1.0,1571.0455952629059,1607.7542572890673,-36.70866202616139
2001-05-25,England,Mexico,4.0,0.0,Friendly,Derby,England,False,4,1.0,1525.499230199186,1599.6527851269711,-74.15355492778508
2001-05-25,El Salvador,Panama,2.0,1.0,UNCAF Cup,Tegucigalpa,Honduras,True,3,1.0,1555.000433595799,1468.9398125958226,86.06062099997644
2001-05-25,Guatemala,Belize,3.0,3.0,UNCAF Cup,Puerto Cortés,Honduras,True,3,0.5,1524.49202184932,1437.7957933006849,86.69622854863519
2001-05-26,Pakistan,Lebanon,1.0,8.0,FIFA World Cup qualification,Bangkok,Thailand,True,2,0.0,1372.9655710552126,1536.9645437822087,-163.99897272699604
2001-05-26,Philippines,Laos,1.0,1.0,FIFA World Cup qualification,Pasig City,Philippines,False,2,0.5,1318.1289219350635,1339.6631788189213,-21.53425688385778
2001-05-26,Thailand,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Bangkok,Thailand,False,2,1.0,1602.5569200961381,1442.7100415620287,159.84687853410946
2001-05-27,Costa Rica,Guatemala,1.0,1.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,0.5,1584.2561081902925,1522.047236838385,62.20887135190742
2001-05-27,Honduras,El Salvador,1.0,1.0,UNCAF Cup,San Pedro Sula,Honduras,False,3,0.5,1647.885485607272,1562.5728570752165,85.31262853205544
2001-05-27,Indonesia,China,0.0,2.0,FIFA World Cup qualification,Jakarta,Indonesia,False,2,0.0,1539.7484364022216,1658.647328097055,-118.89889169483331
2001-05-27,Panama,Nicaragua,6.0,0.0,UNCAF Cup,Puerto Cortés,Honduras,True,3,1.0,1461.367389116405,1383.89894884297,77.46844027343514
2001-05-28,Thailand,Pakistan,6.0,0.0,FIFA World Cup qualification,Bangkok,Thailand,False,2,1.0,1617.5155772107694,1354.0600234719716,263.4555537387978
2001-05-28,Sri Lanka,Lebanon,0.0,5.0,FIFA World Cup qualification,Bangkok,Thailand,True,2,0.0,1427.7513844473974,1555.8700913654498,-128.11870691805234
2001-05-29,Germany,Slovakia,2.0,0.0,Friendly,Bremen,Germany,False,4,1.0,1536.6175785574064,1560.897840372023,-24.28026181461655
2001-05-30,Thailand,Lebanon,2.0,2.0,FIFA World Cup qualification,Bangkok,Thailand,False,2,0.5,1628.9884641075444,1575.2830166690164,53.705447438527926
2001-05-30,Sri Lanka,Pakistan,3.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,True,2,1.0,1408.3384591438307,1342.5871365751966,65.75132256863412
2001-05-30,Panama,Costa Rica,1.0,2.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,0.0,1477.9562229918463,1582.4844850220038,-104.52826203015752
2001-05-30,Mexico,Australia,0.0,2.0,Confederations Cup,Suwon,South Korea,True,1,0.0,1588.306707567462,1703.3978771893358,-115.09116962187386
2001-05-30,South Korea,France,0.0,5.0,Confederations Cup,Daegu,South Korea,False,1,0.0,1644.5390127522503,1637.4429489705947,7.09606378165563
2001-05-30,El Salvador,Guatemala,0.0,0.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,0.5,1564.9801628078844,1523.8188600066737,41.161302801210695
2001-05-31,Brazil,Cameroon,2.0,0.0,Confederations Cup,Kashima,Japan,True,1,1.0,1567.1985761965934,1651.207564070436,-84.00898787384267
2001-05-31,Japan,Canada,3.0,0.0,Confederations Cup,Niigata,Japan,False,1,1.0,1684.6279870808603,1537.5299978569333,147.09798922392702
2001-06-01,Algeria,Angola,3.0,2.0,African Cup of Nations qualification,Algiers,Algeria,False,2,1.0,1501.5907116297237,1592.652753537898,-91.06204190817425
2001-06-01,Australia,France,1.0,0.0,Confederations Cup,Daegu,South Korea,True,1,1.0,1723.808329090735,1678.2597999262796,45.54852916445543
2001-06-01,El Salvador,Panama,1.0,1.0,UNCAF Cup,Tegucigalpa,Honduras,True,3,0.5,1563.8009570607614,1470.8771855125215,92.92377154823998
2001-06-01,Guatemala,Costa Rica,2.0,0.0,UNCAF Cup,Tegucigalpa,Honduras,True,3,1.0,1524.9980657537967,1589.5635225013286,-64.56545674753193
2001-06-01,South Korea,Mexico,2.0,1.0,Confederations Cup,Ulsan,South Korea,False,1,1.0,1603.7221617965654,1567.8962556660626,35.825906130502744
2001-06-02,Northern Ireland,Bulgaria,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,2,0.0,1464.5472664475467,1548.5767287721337,-84.02946232458703
2001-06-02,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,2,1.0,1567.6887917721222,1432.0505807512884,135.63821102083375
2001-06-02,Peru,Ecuador,1.0,2.0,FIFA World Cup qualification,Lima,Peru,False,2,0.0,1470.4442346301373,1539.7367314129995,-69.29249678286214
2001-06-02,Romania,Hungary,2.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,2,1.0,1492.7941762663907,1528.8447646440889,-36.050588377698205
2001-06-02,Russia,Serbia,1.0,1.0,FIFA World Cup qualification,Moscow,Russia,False,2,0.5,1567.4812304347902,1496.6090077676733,70.87222266711683
2001-06-02,Slovenia,Luxembourg,2.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,2,1.0,1495.8634219984622,1384.2517992057994,111.61162279266273
2001-06-02,Ukraine,Norway,0.0,0.0,FIFA World Cup qualification,Kyiv,Ukraine,False,2,0.5,1503.0622985100306,1468.0322403434163,35.03005816661425
2001-06-02,Sweden,Slovakia,2.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,2,1.0,1563.5180024131819,1552.8745603767445,10.643442036437364
2001-06-02,Turkey,Azerbaijan,3.0,0.0,FIFA World Cup qualification,Istanbul,Turkey,False,2,1.0,1512.2660176007553,1411.2519119103597,101.01410569039558
2001-06-02,Uganda,Togo,0.0,3.0,African Cup of Nations qualification,Kampala,Uganda,False,2,0.0,1508.5429766620246,1522.170100317619,-13.62712365559446
2001-06-02,Nigeria,Madagascar,1.0,0.0,African Cup of Nations qualification,Benin City,Nigeria,False,2,1.0,1647.7309749321207,1444.8333616944033,202.89761323771745
2001-06-02,Wales,Poland,1.0,2.0,FIFA World Cup qualification,Cardiff,Wales,False,2,0.0,1473.4042919793933,1571.5080347720052,-98.10374279261191
2001-06-02,Zambia,Namibia,0.0,0.0,African Cup of Nations qualification,Chingola,Zambia,False,2,0.5,1509.0916958884156,1447.7509028125148,61.34079307590082
2001-06-02,Spain,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup qualification,Oviedo,Spain,False,2,1.0,1567.7520698175533,1496.480050165077,71.27201965247627
2001-06-02,North Macedonia,Moldova,2.0,2.0,FIFA World Cup qualification,Skopje,North Macedonia,False,2,0.5,1464.3974659658165,1445.8602357434202,18.537230222396374
2001-06-02,Japan,Cameroon,2.0,0.0,Confederations Cup,Niigata,Japan,False,1,1.0,1705.6358342991155,1614.0917843274678,91.54404997164761
2001-06-02,Kenya,Morocco,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,2,0.5,1491.3308668007949,1593.6940391722142,-102.3631723714193
2001-06-02,Armenia,Belarus,0.0,0.0,FIFA World Cup qualification,Yerevan,Armenia,False,2,0.5,1452.7219447611933,1504.9522237932733,-52.230279032080034
2001-06-02,Belgium,Latvia,3.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False,2,1.0,1534.613515289166,1444.780387824679,89.83312746448678
2001-06-02,Canada,Brazil,0.0,0.0,Confederations Cup,Kashima,Japan,True,1,0.5,1516.522150638678,1604.3143559395617,-87.79220530088355
2001-06-02,Croatia,San Marino,4.0,0.0,FIFA World Cup qualification,Varaždin,Croatia,False,2,1.0,1526.387013458473,1406.4467698558033,119.94024360266963
2001-06-02,Liechtenstein,Israel,0.0,3.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2,0.0,1382.4200932919464,1499.1095379962067,-116.68944470426027
2001-06-02,Estonia,Netherlands,2.0,4.0,FIFA World Cup qualification,Tallinn,Estonia,False,2,0.0,1490.3316991125453,1641.9833285636894,-151.65162945114412
2001-06-02,Faroe Islands,Switzerland,0.0,1.0,FIFA World Cup qualification,Toftir,Faroe Islands,False,2,0.0,1453.0077666774177,1521.713733706974,-68.70596702955618
2001-06-02,Denmark,Czech Republic,2.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,2,1.0,1494.3845028186088,1542.2875889824816,-47.903086163872786
2001-06-02,Gabon,Tunisia,1.0,1.0,African Cup of Nations qualification,Libreville,Gabon,False,2,0.5,1469.404782702707,1583.1328133455138,-113.72803064280674
2001-06-02,Georgia,Italy,1.0,2.0,FIFA World Cup qualification,Tbilisi,Georgia,False,2,0.0,1486.0547429912829,1640.5361725201856,-154.4814295289027
2001-06-02,Greece,Albania,1.0,0.0,FIFA World Cup qualification,Heraklion,Greece,False,2,1.0,1458.5311341849863,1482.8380777080904,-24.30694352310411
2001-06-02,Iceland,Malta,3.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,2,1.0,1505.9874541818745,1380.5165360308981,125.47091815097633
2001-06-02,Republic of Ireland,Portugal,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2,0.5,1588.092195684081,1628.4703366310484,-40.378140946967505
2001-06-02,Finland,Germany,2.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,2,0.5,1503.3673871775275,1544.640858552685,-41.27347137515744
2001-06-03,Guatemala,Panama,3.0,1.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,1.0,1542.7539293662069,1473.489747123963,69.2641822422438
2001-06-03,Zimbabwe,Ghana,1.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,2,0.0,1578.9570973349369,1530.8114859139523,48.14561142098455
2001-06-03,Libya,Ivory Coast,0.0,3.0,African Cup of Nations qualification,Tripoli,Libya,False,2,0.0,1461.0195414039697,1621.8917859681342,-160.87224456416448
2001-06-03,Liberia,South Africa,1.0,1.0,African Cup of Nations qualification,Paynesville,Liberia,False,2,0.5,1579.1860492733024,1663.924702184647,-84.73865291134462
2001-06-03,Lesotho,DR Congo,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,0.5,1459.614426582754,1486.500269572383,-26.885842989629055
2001-06-03,South Korea,Australia,1.0,0.0,Confederations Cup,Suwon,South Korea,False,1,1.0,1621.667135234587,1741.2012637772252,-119.5341285426382
2001-06-03,France,Mexico,4.0,0.0,Confederations Cup,Ulsan,South Korea,True,1,1.0,1660.8668652397894,1549.951282228041,110.91558301174837
2001-06-03,Costa Rica,El Salvador,1.0,1.0,UNCAF Cup,San Pedro Sula,Honduras,True,3,0.5,1571.8076588889185,1561.1883954493198,10.619263439598626
2001-06-03,Gambia,Senegal,0.0,0.0,Friendly,Banjul,Gambia,False,4,0.5,1446.6262747002188,1574.3311710198934,-127.70489631967462
2001-06-03,Egypt,Sudan,3.0,2.0,African Cup of Nations qualification,Alexandria,Egypt,False,2,1.0,1629.7450866288355,1489.140543499265,140.6045431295704
2001-06-03,Congo,Mauritius,0.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,0.5,1469.621748536081,1444.7497204935676,24.87202804251342
2001-06-03,Burundi,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Bujumbura,Burundi,False,2,0.5,1476.3567723024748,1479.378367848149,-3.021595545674245
2001-06-03,Bolivia,Venezuela,5.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,2,1.0,1422.9037927158138,1365.323195498795,57.58059721701875
2001-06-03,Argentina,Colombia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2,1.0,1626.972379886047,1536.9304624910749,90.04191739497219
2001-06-04,Cameroon,Canada,2.0,0.0,Confederations Cup,Niigata,Japan,True,1,1.0,1591.8183512401877,1521.4709934035798,70.3473578366079
2001-06-04,Japan,Brazil,0.0,0.0,Confederations Cup,Kashima,Japan,False,1,0.5,1727.9092673863956,1599.36551317466,128.54375421173563
2001-06-04,Solomon Islands,Cook Islands,9.0,1.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,1.0,1492.9255318794583,1456.8273514248165,36.098180454641806
2001-06-04,Vanuatu,Tahiti,1.0,6.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,0.0,1465.9286143539784,1474.0554272892803,-8.126812935301814
2001-06-06,Luxembourg,Russia,1.0,2.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,2,0.0,1368.741005385625,1564.4631759294941,-195.7221705438692
2001-06-06,New Zealand,Tahiti,5.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,False,2,1.0,1527.4963544926159,1503.3538298030978,24.14252468951804
2001-06-06,Norway,Belarus,1.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,2,0.5,1469.539505564389,1502.714096117962,-33.174590553573125
2001-06-06,Portugal,Cyprus,6.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,2,1.0,1626.734878471732,1470.9835098201265,155.7513686516054
2001-06-06,Latvia,Croatia,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,False,2,0.0,1427.9717324747735,1545.1709742851879,-117.19924181041438
2001-06-06,Sweden,Moldova,6.0,0.0,FIFA World Cup qualification,Gothenburg,Sweden,False,2,1.0,1585.3289464540346,1446.6597937498816,138.66915270415302
2001-06-06,Switzerland,Slovenia,0.0,1.0,FIFA World Cup qualification,Basel,Switzerland,False,2,0.0,1533.7855293741345,1511.3742158186367,22.411313555497827
2001-06-06,Turkey,North Macedonia,3.0,3.0,FIFA World Cup qualification,Bursa,Turkey,False,2,0.5,1531.0920562201854,1463.597907959355,67.49414826083034
2001-06-06,Lithuania,Romania,1.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,False,2,0.0,1415.1427847738507,1517.620477037134,-102.47769226328319
2001-06-06,San Marino,Belgium,1.0,4.0,FIFA World Cup qualification,Serravalle,San Marino,False,2,0.0,1387.6628090290883,1551.4221706390715,-163.75936160998322
2001-06-06,Ukraine,Wales,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,2,0.5,1501.555033289058,1462.5306836099458,39.02434967911222
2001-06-06,Iceland,Bulgaria,1.0,1.0,FIFA World Cup qualification,Reykjavík,Iceland,False,2,0.5,1523.1493683572787,1560.0180046907326,-36.86863633345388
2001-06-06,Armenia,Poland,1.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False,2,0.5,1454.9600724365046,1582.3816431414527,-127.42157070494818
2001-06-06,Albania,Germany,0.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,2,0.0,1466.7903713893147,1542.8672747464457,-76.07690335713096
2001-06-06,Israel,Spain,1.0,1.0,FIFA World Cup qualification,Ramat Gan,Israel,False,2,0.5,1516.8604264094686,1588.691497894275,-71.83107148480644
2001-06-06,Cook Islands,Vanuatu,1.0,8.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,0.0,1424.8904886931969,1436.6302118401609,-11.739723146964025
2001-06-06,Czech Republic,Northern Ireland,3.0,1.0,FIFA World Cup qualification,Teplice,Czech Republic,False,2,1.0,1525.2324526336924,1453.1059905289478,72.12646210474463
2001-06-06,Azerbaijan,Slovakia,2.0,0.0,FIFA World Cup qualification,Baku,Azerbaijan,False,2,1.0,1392.4258732909295,1531.0636163358918,-138.63774304496224
2001-06-06,Estonia,Republic of Ireland,0.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,False,2,0.0,1477.0731134142143,1589.8276538433975,-112.75454042918318
2001-06-06,Faroe Islands,Serbia,0.0,6.0,FIFA World Cup qualification,Toftir,Faroe Islands,False,2,0.0,1440.9359710102572,1499.6270622729694,-58.691091262712234
2001-06-06,Greece,England,0.0,2.0,FIFA World Cup qualification,Athens,Greece,False,2,0.0,1474.578840503762,1536.8453077586953,-62.26646725493333
2001-06-06,Hungary,Georgia,4.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,2,1.0,1504.0184638733456,1477.3169069824417,26.70155689090393
2001-06-06,Denmark,Malta,2.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,2,1.0,1511.4396391673977,1363.3546218554939,148.0850173119038
2001-06-07,France,Brazil,2.0,1.0,Confederations Cup,Suwon,South Korea,True,1,1.0,1686.78610752149,1606.4449741965827,80.34113332490733
2001-06-07,Japan,Australia,1.0,0.0,Confederations Cup,Yokohama,Japan,False,1,1.0,1720.829806364473,1714.579554206937,6.250252157535897
2001-06-07,United States,Ecuador,0.0,0.0,Friendly,Columbus,United States,False,4,0.5,1645.807268298159,1551.7841776026032,94.02309069555577
2001-06-08,Vanuatu,Solomon Islands,2.0,7.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,0.0,1469.2402453259951,1524.862394611078,-55.62214928508274
2001-06-08,New Zealand,Cook Islands,2.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,False,2,1.0,1555.4150701223123,1392.2804552073626,163.13461491494968
2001-06-09,Australia,Brazil,1.0,0.0,Confederations Cup,Ulsan,South Korea,True,1,1.0,1694.9393088349839,1590.9890746503656,103.95023418461824
2001-06-10,Kenya,Egypt,1.0,1.0,Friendly,Nairobi,Kenya,False,4,0.5,1495.6266566049999,1638.9857347460402,-143.3590781410403
2001-06-10,Japan,France,0.0,1.0,Confederations Cup,Yokohama,Japan,False,1,0.0,1740.470051736426,1702.2420070677072,38.228044668718894
2001-06-10,Panama,Trinidad and Tobago,0.0,0.0,Friendly,La Chorrera,Panama,False,4,0.5,1461.4411258415719,1630.3753018094149,-168.93417596784298
2001-06-10,Angola,Mauritius,1.0,0.0,COSAFA Cup,Luanda,Angola,False,3,1.0,1573.8089065845463,1445.8217016711544,127.9872049133919
2001-06-10,Jamaica,Cuba,4.0,1.0,Friendly,Kingston,Jamaica,False,4,1.0,1540.3694397787146,1543.3673610648952,-2.997921286180599
2001-06-10,Sierra Leone,Gambia,1.0,1.0,Friendly,Freetown,Sierra Leone,False,4,0.5,1460.747951566553,1448.3855714098324,12.36238015672052
2001-06-11,Cook Islands,Tahiti,0.0,6.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,0.0,1379.6315603228627,1475.4351141734014,-95.80355385053872
2001-06-11,New Zealand,Solomon Islands,5.0,1.0,FIFA World Cup qualification,North Shore,New Zealand,False,2,1.0,1568.0639650068122,1550.1002076163782,17.96375739043401
2001-06-13,Tahiti,Solomon Islands,2.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,True,2,1.0,1498.7369429285775,1523.428083975285,-24.69114104670757
2001-06-13,New Zealand,Vanuatu,7.0,0.0,FIFA World Cup qualification,North Shore,New Zealand,False,2,1.0,1594.7360886479053,1444.0024323206949,150.73365632721038
2001-06-16,Jamaica,United States,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,2,0.5,1549.1949391269095,1644.4862590654463,-95.29131993853684
2001-06-16,Madagascar,Zambia,0.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,2,0.0,1437.7167121629784,1506.4705787868563,-68.75386662387791
2001-06-16,Mauritius,Liberia,0.0,2.0,African Cup of Nations qualification,Belle Vue Harel,Mauritius,False,2,0.0,1439.3474125715816,1582.773654147424,-143.42624157584237
2001-06-16,Mexico,Costa Rica,1.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False,2,0.0,1524.0320399463403,1571.5021070607222,-47.47006711438189
2001-06-16,Morocco,Gabon,0.0,1.0,African Cup of Nations qualification,Fez,Morocco,False,2,0.0,1589.3982493680091,1474.14665250646,115.25159686154916
2001-06-16,Namibia,Nigeria,0.0,2.0,African Cup of Nations qualification,Windhoek,Namibia,False,2,0.0,1450.3720199140741,1654.8476244635456,-204.47560454947143
2001-06-16,Trinidad and Tobago,Honduras,2.0,4.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2,0.0,1628.1191996992784,1645.478179874604,-17.35898017532554
2001-06-17,Tunisia,Kenya,4.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,2,1.0,1578.3909435417609,1497.5801342590814,80.81080928267943
2001-06-17,Togo,Senegal,1.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,2,1.0,1547.3910500621166,1572.5718743102798,-25.180824248163162
2001-06-17,Sudan,Libya,1.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,2,1.0,1479.8998953820603,1446.1239401559415,33.77595522611887
2001-06-17,South Africa,Congo,0.0,0.0,African Cup of Nations qualification,Durban,South Africa,False,2,0.5,1660.3370973105255,1468.5497673584941,191.7873299520313
2001-06-17,DR Congo,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,2,1.0,1485.3418258445856,1561.8916878631303,-76.54986201854467
2001-06-17,Ghana,Lesotho,3.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,2,1.0,1547.8768953857589,1460.7728703105515,87.10402507520735
